data_execucao,nome_automacao,cliente,status,tipo_erro,duracao_segundos,impacto_horas
2026-02-23 06:29:33,exportacao_dados_erp,Indústria Metalplas,falha,servidor_indisponivel,16,1.89
2026-02-23 07:24:20,importacao_nf_fiscal,Varejo Online SA,falha,arquivo_nao_encontrado,120,0.4
2026-02-23 08:37:50,sincronizacao_crm,Indústria Metalplas,falha,limite_api_atingido,68,1.23
2026-02-23 08:52:39,geracao_proposta_comercial,Varejo Online SA,sucesso,,22,0.0
2026-02-23 08:56:36,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,35,0.0
2026-02-23 08:58:15,sincronizacao_crm,Distribuidora Sul,sucesso,,12,0.0
2026-02-23 09:01:30,monitoramento_sla,Varejo Online SA,falha,campo_obrigatorio_vazio,105,2.82
2026-02-23 09:40:28,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,11,0.0
2026-02-23 11:04:37,envio_email_cobranca,Clínica Bem Estar,falha,limite_api_atingido,36,2.6
2026-02-23 14:15:06,conciliacao_bancaria,Distribuidora Sul,sucesso,,11,0.0
2026-02-23 14:43:35,conciliacao_bancaria,Construtora Horizonte,sucesso,,11,0.0
2026-02-23 15:37:27,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,27,0.0
2026-02-23 16:27:54,monitoramento_sla,Farmácia Saúde Total,sucesso,,41,0.0
2026-02-23 16:33:50,sincronizacao_crm,Construtora Horizonte,sucesso,,36,0.0
2026-02-23 18:06:39,monitoramento_sla,Distribuidora Sul,sucesso,,8,0.0
2026-02-23 19:04:06,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,32,0.0
2026-02-23 19:34:28,exportacao_dados_erp,Construtora Horizonte,sucesso,,29,0.0
2026-02-23 20:24:29,monitoramento_sla,Indústria Metalplas,sucesso,,29,0.0
2026-02-23 20:31:23,atualizacao_cadastro_clientes,Varejo Online SA,falha,arquivo_nao_encontrado,95,0.38
2026-02-23 21:23:02,geracao_proposta_comercial,Logística Express,sucesso,,21,0.0
2026-02-23 21:46:39,conciliacao_bancaria,Distribuidora Sul,falha,credencial_expirada,105,0.42
2026-02-23 22:31:10,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,44,0.0
2026-02-23 22:46:50,geracao_proposta_comercial,Distribuidora Sul,sucesso,,9,0.0
2026-02-24 06:33:37,envio_email_cobranca,Construtora Horizonte,sucesso,,43,0.0
2026-02-24 07:01:12,sincronizacao_crm,Farmácia Saúde Total,falha,limite_api_atingido,116,2.23
2026-02-24 07:13:14,sincronizacao_crm,Logística Express,sucesso,,33,0.0
2026-02-24 07:27:22,sincronizacao_crm,Distribuidora Sul,sucesso,,20,0.0
2026-02-24 07:48:39,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,26,0.0
2026-02-24 08:07:09,envio_email_cobranca,Varejo Online SA,sucesso,,42,0.0
2026-02-24 08:10:32,monitoramento_sla,Varejo Online SA,sucesso,,40,0.0
2026-02-24 08:21:12,conciliacao_bancaria,Clínica Bem Estar,sucesso,,37,0.0
2026-02-24 08:22:57,importacao_nf_fiscal,Farmácia Saúde Total,sucesso,,40,0.0
2026-02-24 09:21:59,sincronizacao_crm,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-24 10:09:30,geracao_proposta_comercial,Indústria Metalplas,sucesso,,31,0.0
2026-02-24 10:18:28,sincronizacao_crm,Clínica Bem Estar,sucesso,,31,0.0
2026-02-24 10:20:15,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,16,0.0
2026-02-24 12:19:27,monitoramento_sla,Indústria Metalplas,sucesso,,31,0.0
2026-02-24 13:30:47,exportacao_dados_erp,Varejo Online SA,sucesso,,21,0.0
2026-02-24 13:58:00,sincronizacao_crm,Clínica Bem Estar,sucesso,,21,0.0
2026-02-24 14:35:05,envio_email_cobranca,Varejo Online SA,sucesso,,36,0.0
2026-02-24 14:58:06,relatorio_mensal_clientes,Varejo Online SA,sucesso,,32,0.0
2026-02-24 16:10:06,conciliacao_bancaria,Varejo Online SA,sucesso,,39,0.0
2026-02-24 16:17:24,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,24,0.0
2026-02-24 16:54:35,sincronizacao_crm,Distribuidora Sul,sucesso,,19,0.0
2026-02-24 16:54:37,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,34,0.0
2026-02-24 17:31:33,conciliacao_bancaria,Distribuidora Sul,sucesso,,31,0.0
2026-02-24 17:42:10,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,35,0.0
2026-02-24 18:11:52,relatorio_mensal_clientes,Farmácia Saúde Total,falha,timeout_conexao,48,1.78
2026-02-24 18:44:23,exportacao_dados_erp,Indústria Metalplas,sucesso,,23,0.0
2026-02-24 19:28:29,monitoramento_sla,Logística Express,sucesso,,39,0.0
2026-02-24 22:22:14,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,29,0.0
2026-02-24 22:37:56,conciliacao_bancaria,Distribuidora Sul,sucesso,,38,0.0
2026-02-24 22:44:30,conciliacao_bancaria,Logística Express,falha,servidor_indisponivel,54,2.78
2026-02-25 06:23:08,envio_relatorio_gerencial,Varejo Online SA,sucesso,,8,0.0
2026-02-25 08:50:17,sincronizacao_crm,Construtora Horizonte,falha,credencial_expirada,49,1.75
2026-02-25 09:21:36,conciliacao_bancaria,Clínica Bem Estar,sucesso,,13,0.0
2026-02-25 10:21:36,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,33,0.0
2026-02-25 10:34:26,conciliacao_bancaria,Clínica Bem Estar,falha,credencial_expirada,118,0.61
2026-02-25 11:06:43,atualizacao_cadastro_clientes,Distribuidora Sul,falha,limite_api_atingido,91,1.59
2026-02-25 11:12:04,monitoramento_sla,Farmácia Saúde Total,sucesso,,26,0.0
2026-02-25 11:44:36,importacao_nf_fiscal,Logística Express,sucesso,,10,0.0
2026-02-25 12:19:27,conciliacao_bancaria,Distribuidora Sul,sucesso,,27,0.0
2026-02-25 12:27:49,monitoramento_sla,Distribuidora Sul,sucesso,,43,0.0
2026-02-25 12:32:45,conciliacao_bancaria,Farmácia Saúde Total,falha,timeout_conexao,21,0.43
2026-02-25 12:45:38,envio_email_cobranca,Varejo Online SA,sucesso,,42,0.0
2026-02-25 13:56:55,envio_email_cobranca,Farmácia Saúde Total,sucesso,,42,0.0
2026-02-25 14:00:49,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,33,0.0
2026-02-25 15:20:37,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,16,0.0
2026-02-25 15:42:58,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,21,0.0
2026-02-25 16:12:43,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,25,0.0
2026-02-25 16:55:58,monitoramento_sla,Logística Express,sucesso,,15,0.0
2026-02-25 18:13:25,importacao_nf_fiscal,Indústria Metalplas,sucesso,,38,0.0
2026-02-25 18:14:14,sincronizacao_crm,Logística Express,sucesso,,45,0.0
2026-02-25 18:38:51,sincronizacao_crm,Indústria Metalplas,sucesso,,44,0.0
2026-02-25 18:52:37,relatorio_mensal_clientes,Logística Express,sucesso,,17,0.0
2026-02-25 19:15:11,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,32,0.0
2026-02-25 20:22:44,geracao_proposta_comercial,Logística Express,sucesso,,19,0.0
2026-02-25 20:46:52,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,28,0.0
2026-02-25 21:26:48,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,12,0.0
2026-02-25 21:29:29,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,26,0.0
2026-02-25 21:51:42,exportacao_dados_erp,Farmácia Saúde Total,falha,credencial_expirada,57,2.32
2026-02-25 22:04:29,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,18,0.0
2026-02-26 06:16:07,envio_email_cobranca,Farmácia Saúde Total,sucesso,,37,0.0
2026-02-26 07:53:40,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,14,0.0
2026-02-26 08:01:26,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,20,0.0
2026-02-26 08:14:56,importacao_nf_fiscal,Varejo Online SA,sucesso,,18,0.0
2026-02-26 08:42:48,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,36,0.0
2026-02-26 09:11:18,importacao_nf_fiscal,Indústria Metalplas,sucesso,,18,0.0
2026-02-26 09:45:34,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,14,0.0
2026-02-26 10:30:52,geracao_proposta_comercial,Varejo Online SA,sucesso,,9,0.0
2026-02-26 11:02:26,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,28,0.0
2026-02-26 12:32:02,conciliacao_bancaria,Construtora Horizonte,falha,servidor_indisponivel,91,2.31
2026-02-26 12:39:13,atualizacao_cadastro_clientes,Logística Express,sucesso,,15,0.0
2026-02-26 13:13:06,exportacao_dados_erp,Farmácia Saúde Total,falha,credencial_expirada,54,1.12
2026-02-26 16:11:40,exportacao_dados_erp,Varejo Online SA,sucesso,,12,0.0
2026-02-26 16:40:44,monitoramento_sla,Clínica Bem Estar,sucesso,,16,0.0
2026-02-26 17:02:04,sincronizacao_crm,Logística Express,sucesso,,39,0.0
2026-02-26 17:11:13,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,36,0.0
2026-02-26 18:13:29,sincronizacao_crm,Construtora Horizonte,sucesso,,25,0.0
2026-02-26 18:21:47,monitoramento_sla,Varejo Online SA,sucesso,,10,0.0
2026-02-26 18:44:19,conciliacao_bancaria,Construtora Horizonte,sucesso,,11,0.0
2026-02-26 18:49:12,sincronizacao_crm,Farmácia Saúde Total,sucesso,,20,0.0
2026-02-26 21:29:04,importacao_nf_fiscal,Indústria Metalplas,sucesso,,36,0.0
2026-02-26 22:49:49,exportacao_dados_erp,Logística Express,sucesso,,24,0.0
2026-02-27 06:38:58,envio_relatorio_gerencial,Logística Express,sucesso,,22,0.0
2026-02-27 06:44:42,envio_email_cobranca,Farmácia Saúde Total,sucesso,,17,0.0
2026-02-27 08:48:58,geracao_proposta_comercial,Indústria Metalplas,sucesso,,43,0.0
2026-02-27 10:05:11,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,21,0.0
2026-02-27 10:24:13,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,36,0.0
2026-02-27 11:16:24,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,32,0.0
2026-02-27 12:00:00,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,39,0.0
2026-02-27 12:15:27,envio_email_cobranca,Indústria Metalplas,sucesso,,26,0.0
2026-02-27 13:13:34,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,22,0.0
2026-02-27 13:32:05,monitoramento_sla,Clínica Bem Estar,sucesso,,18,0.0
2026-02-27 14:15:38,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,8,0.0
2026-02-27 15:41:37,importacao_nf_fiscal,Logística Express,sucesso,,15,0.0
2026-02-27 16:08:17,exportacao_dados_erp,Clínica Bem Estar,sucesso,,10,0.0
2026-02-27 17:25:24,envio_email_cobranca,Logística Express,sucesso,,40,0.0
2026-02-27 17:32:45,conciliacao_bancaria,Clínica Bem Estar,sucesso,,11,0.0
2026-02-27 18:33:20,envio_email_cobranca,Logística Express,sucesso,,12,0.0
2026-02-27 18:59:26,monitoramento_sla,Clínica Bem Estar,sucesso,,39,0.0
2026-02-27 18:59:27,sincronizacao_crm,Distribuidora Sul,sucesso,,31,0.0
2026-02-27 18:59:36,envio_email_cobranca,Distribuidora Sul,sucesso,,24,0.0
2026-02-27 19:48:09,conciliacao_bancaria,Construtora Horizonte,sucesso,,35,0.0
2026-02-27 19:48:15,envio_relatorio_gerencial,Construtora Horizonte,falha,credencial_expirada,50,1.07
2026-02-27 20:40:12,geracao_proposta_comercial,Varejo Online SA,sucesso,,13,0.0
2026-02-27 21:04:12,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,21,0.0
2026-02-27 21:04:21,envio_email_cobranca,Clínica Bem Estar,sucesso,,17,0.0
2026-02-27 22:37:45,relatorio_mensal_clientes,Distribuidora Sul,falha,timeout_conexao,100,1.1
2026-02-27 22:50:26,geracao_proposta_comercial,Varejo Online SA,falha,campo_obrigatorio_vazio,111,1.16
2026-02-28 06:29:55,monitoramento_sla,Clínica Bem Estar,sucesso,,16,0.0
2026-02-28 06:38:07,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,23,0.0
2026-02-28 06:40:52,exportacao_dados_erp,Construtora Horizonte,sucesso,,10,0.0
2026-02-28 07:06:13,atualizacao_cadastro_clientes,Varejo Online SA,falha,limite_api_atingido,80,2.96
2026-02-28 08:06:40,envio_relatorio_gerencial,Varejo Online SA,sucesso,,17,0.0
2026-02-28 08:41:45,monitoramento_sla,Logística Express,sucesso,,13,0.0
2026-02-28 10:12:31,envio_email_cobranca,Indústria Metalplas,sucesso,,36,0.0
2026-02-28 11:05:18,importacao_nf_fiscal,Logística Express,falha,arquivo_nao_encontrado,11,0.33
2026-02-28 12:11:12,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,20,0.0
2026-02-28 13:30:31,importacao_nf_fiscal,Construtora Horizonte,falha,erro_formato_dados,99,2.08
2026-02-28 14:47:13,monitoramento_sla,Clínica Bem Estar,sucesso,,18,0.0
2026-02-28 14:57:55,monitoramento_sla,Logística Express,sucesso,,14,0.0
2026-02-28 14:59:31,conciliacao_bancaria,Varejo Online SA,sucesso,,35,0.0
2026-02-28 15:32:34,monitoramento_sla,Indústria Metalplas,sucesso,,34,0.0
2026-02-28 16:23:43,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-28 16:43:28,sincronizacao_crm,Indústria Metalplas,sucesso,,13,0.0
2026-02-28 17:27:59,conciliacao_bancaria,Clínica Bem Estar,sucesso,,14,0.0
2026-02-28 17:28:39,conciliacao_bancaria,Indústria Metalplas,sucesso,,20,0.0
2026-02-28 18:24:39,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,14,0.0
2026-02-28 19:41:18,monitoramento_sla,Distribuidora Sul,sucesso,,19,0.0
2026-02-28 21:00:06,importacao_nf_fiscal,Varejo Online SA,sucesso,,41,0.0
2026-02-28 22:58:12,monitoramento_sla,Distribuidora Sul,sucesso,,24,0.0
