data_execucao,nome_automacao,cliente,status,tipo_erro,duracao_segundos,impacto_horas
2026-01-26 08:30:56,sincronizacao_crm,Indústria Metalplas,falha,limite_api_atingido,90,1.71
2026-01-26 08:31:21,envio_email_cobranca,Farmácia Saúde Total,sucesso,,8,0.0
2026-01-26 09:30:04,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,25,0.0
2026-01-26 11:04:52,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,37,0.0
2026-01-26 11:18:06,conciliacao_bancaria,Distribuidora Sul,sucesso,,43,0.0
2026-01-26 11:43:57,exportacao_dados_erp,Clínica Bem Estar,falha,servidor_indisponivel,48,2.3
2026-01-26 13:44:56,exportacao_dados_erp,Farmácia Saúde Total,falha,credencial_expirada,52,1.87
2026-01-26 14:41:45,geracao_proposta_comercial,Distribuidora Sul,sucesso,,23,0.0
2026-01-26 15:26:50,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,26,0.0
2026-01-26 16:46:45,sincronizacao_crm,Clínica Bem Estar,sucesso,,38,0.0
2026-01-26 17:32:19,envio_email_cobranca,Varejo Online SA,sucesso,,43,0.0
2026-01-26 18:47:02,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,20,0.0
2026-01-26 19:03:55,envio_email_cobranca,Distribuidora Sul,sucesso,,29,0.0
2026-01-26 19:36:57,conciliacao_bancaria,Distribuidora Sul,sucesso,,19,0.0
2026-01-26 20:17:13,envio_email_cobranca,Indústria Metalplas,sucesso,,39,0.0
2026-01-26 20:54:07,conciliacao_bancaria,Construtora Horizonte,sucesso,,45,0.0
2026-01-26 21:24:00,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,31,0.0
2026-01-26 22:38:33,exportacao_dados_erp,Logística Express,sucesso,,16,0.0
2026-01-27 06:14:14,envio_email_cobranca,Distribuidora Sul,sucesso,,45,0.0
2026-01-27 06:55:43,envio_email_cobranca,Logística Express,sucesso,,15,0.0
2026-01-27 07:42:06,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,34,0.0
2026-01-27 07:54:18,exportacao_dados_erp,Varejo Online SA,sucesso,,35,0.0
2026-01-27 09:06:54,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,18,0.0
2026-01-27 09:08:44,relatorio_mensal_clientes,Varejo Online SA,sucesso,,34,0.0
2026-01-27 12:44:43,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,14,0.0
2026-01-27 12:49:16,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,34,0.0
2026-01-27 14:41:14,conciliacao_bancaria,Farmácia Saúde Total,falha,credencial_expirada,9,2.49
2026-01-27 15:10:02,atualizacao_cadastro_clientes,Logística Express,sucesso,,38,0.0
2026-01-27 16:11:07,monitoramento_sla,Logística Express,sucesso,,25,0.0
2026-01-27 16:15:00,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,15,0.0
2026-01-27 16:22:57,conciliacao_bancaria,Indústria Metalplas,falha,credencial_expirada,96,1.27
2026-01-27 18:44:54,conciliacao_bancaria,Varejo Online SA,sucesso,,18,0.0
2026-01-27 18:56:40,geracao_proposta_comercial,Varejo Online SA,sucesso,,11,0.0
2026-01-27 19:28:02,importacao_nf_fiscal,Farmácia Saúde Total,sucesso,,8,0.0
2026-01-27 20:24:07,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,17,0.0
2026-01-27 21:09:05,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,14,0.0
2026-01-27 21:22:48,sincronizacao_crm,Distribuidora Sul,sucesso,,33,0.0
2026-01-27 21:51:36,conciliacao_bancaria,Distribuidora Sul,sucesso,,30,0.0
2026-01-27 22:10:07,exportacao_dados_erp,Clínica Bem Estar,sucesso,,10,0.0
2026-01-27 22:17:39,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,14,0.0
2026-01-27 22:46:39,importacao_nf_fiscal,Farmácia Saúde Total,falha,arquivo_nao_encontrado,16,0.8
2026-01-28 06:06:25,monitoramento_sla,Construtora Horizonte,sucesso,,8,0.0
2026-01-28 06:21:22,geracao_proposta_comercial,Indústria Metalplas,sucesso,,14,0.0
2026-01-28 07:00:41,envio_email_cobranca,Indústria Metalplas,sucesso,,39,0.0
2026-01-28 07:42:03,sincronizacao_crm,Farmácia Saúde Total,sucesso,,18,0.0
2026-01-28 07:57:10,conciliacao_bancaria,Distribuidora Sul,sucesso,,34,0.0
2026-01-28 08:50:38,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,40,0.0
2026-01-28 09:16:39,sincronizacao_crm,Distribuidora Sul,falha,limite_api_atingido,112,0.84
2026-01-28 09:24:42,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,40,0.0
2026-01-28 09:48:22,atualizacao_cadastro_clientes,Logística Express,sucesso,,34,0.0
2026-01-28 09:49:57,conciliacao_bancaria,Logística Express,sucesso,,40,0.0
2026-01-28 10:31:00,atualizacao_cadastro_clientes,Clínica Bem Estar,falha,servidor_indisponivel,58,1.86
2026-01-28 10:45:41,envio_email_cobranca,Indústria Metalplas,sucesso,,28,0.0
2026-01-28 11:04:48,conciliacao_bancaria,Farmácia Saúde Total,falha,credencial_expirada,38,1.64
2026-01-28 12:12:13,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,30,0.0
2026-01-28 12:41:42,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,11,0.0
2026-01-28 12:45:21,importacao_nf_fiscal,Varejo Online SA,sucesso,,45,0.0
2026-01-28 13:54:29,exportacao_dados_erp,Indústria Metalplas,sucesso,,38,0.0
2026-01-28 15:28:51,envio_email_cobranca,Distribuidora Sul,sucesso,,40,0.0
2026-01-28 15:53:44,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,43,0.0
2026-01-28 15:56:54,monitoramento_sla,Varejo Online SA,falha,timeout_conexao,16,1.3
2026-01-28 17:45:28,importacao_nf_fiscal,Construtora Horizonte,sucesso,,22,0.0
2026-01-28 18:25:52,sincronizacao_crm,Construtora Horizonte,sucesso,,44,0.0
2026-01-28 18:26:38,sincronizacao_crm,Farmácia Saúde Total,sucesso,,29,0.0
2026-01-28 20:05:54,conciliacao_bancaria,Logística Express,sucesso,,39,0.0
2026-01-28 21:22:42,monitoramento_sla,Distribuidora Sul,sucesso,,43,0.0
2026-01-28 22:33:44,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,23,0.0
2026-01-28 22:49:47,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,29,0.0
2026-01-28 22:49:58,envio_email_cobranca,Clínica Bem Estar,sucesso,,16,0.0
2026-01-29 06:07:42,exportacao_dados_erp,Logística Express,falha,credencial_expirada,85,2.78
2026-01-29 07:00:47,geracao_proposta_comercial,Distribuidora Sul,sucesso,,36,0.0
2026-01-29 07:22:52,conciliacao_bancaria,Construtora Horizonte,sucesso,,43,0.0
2026-01-29 07:59:24,monitoramento_sla,Logística Express,sucesso,,28,0.0
2026-01-29 08:13:42,sincronizacao_crm,Varejo Online SA,sucesso,,14,0.0
2026-01-29 10:01:29,exportacao_dados_erp,Construtora Horizonte,falha,servidor_indisponivel,9,2.43
2026-01-29 10:59:20,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,27,0.0
2026-01-29 11:33:04,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,42,0.0
2026-01-29 12:18:28,envio_email_cobranca,Clínica Bem Estar,falha,campo_obrigatorio_vazio,25,1.66
2026-01-29 12:34:53,monitoramento_sla,Clínica Bem Estar,sucesso,,12,0.0
2026-01-29 13:02:43,exportacao_dados_erp,Logística Express,sucesso,,15,0.0
2026-01-29 13:47:41,atualizacao_cadastro_clientes,Logística Express,sucesso,,26,0.0
2026-01-29 13:58:40,exportacao_dados_erp,Varejo Online SA,sucesso,,20,0.0
2026-01-29 14:00:21,conciliacao_bancaria,Clínica Bem Estar,sucesso,,10,0.0
2026-01-29 14:09:53,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,21,0.0
2026-01-29 17:18:13,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,43,0.0
2026-01-29 18:02:27,geracao_proposta_comercial,Indústria Metalplas,sucesso,,18,0.0
2026-01-29 18:05:22,sincronizacao_crm,Distribuidora Sul,sucesso,,29,0.0
2026-01-29 18:16:34,geracao_proposta_comercial,Construtora Horizonte,sucesso,,31,0.0
2026-01-29 21:50:36,atualizacao_cadastro_clientes,Farmácia Saúde Total,falha,erro_formato_dados,93,1.69
2026-01-29 22:05:06,envio_email_cobranca,Varejo Online SA,sucesso,,8,0.0
2026-01-29 22:51:32,conciliacao_bancaria,Logística Express,falha,servidor_indisponivel,117,0.78
2026-01-30 06:41:46,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,45,0.0
2026-01-30 07:44:54,importacao_nf_fiscal,Farmácia Saúde Total,sucesso,,14,0.0
2026-01-30 08:18:42,importacao_nf_fiscal,Farmácia Saúde Total,falha,timeout_conexao,95,1.59
2026-01-30 08:19:13,exportacao_dados_erp,Distribuidora Sul,sucesso,,40,0.0
2026-01-30 08:36:52,sincronizacao_crm,Farmácia Saúde Total,sucesso,,36,0.0
2026-01-30 08:53:17,envio_email_cobranca,Indústria Metalplas,sucesso,,12,0.0
2026-01-30 08:57:01,atualizacao_cadastro_clientes,Clínica Bem Estar,falha,limite_api_atingido,77,1.36
2026-01-30 09:11:42,envio_relatorio_gerencial,Varejo Online SA,falha,limite_api_atingido,99,1.52
2026-01-30 10:07:02,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,42,0.0
2026-01-30 10:10:11,sincronizacao_crm,Indústria Metalplas,sucesso,,20,0.0
2026-01-30 10:28:10,envio_email_cobranca,Indústria Metalplas,sucesso,,17,0.0
2026-01-30 10:36:36,exportacao_dados_erp,Varejo Online SA,sucesso,,35,0.0
2026-01-30 10:47:25,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,17,0.0
2026-01-30 11:00:20,sincronizacao_crm,Varejo Online SA,sucesso,,35,0.0
2026-01-30 12:20:31,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,27,0.0
2026-01-30 12:58:02,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,42,0.0
2026-01-30 13:54:51,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,40,0.0
2026-01-30 14:53:23,envio_email_cobranca,Clínica Bem Estar,sucesso,,38,0.0
2026-01-30 15:08:29,atualizacao_cadastro_clientes,Indústria Metalplas,falha,limite_api_atingido,49,0.28
2026-01-30 15:43:56,exportacao_dados_erp,Construtora Horizonte,sucesso,,43,0.0
2026-01-30 15:50:43,geracao_proposta_comercial,Indústria Metalplas,sucesso,,36,0.0
2026-01-30 16:22:08,sincronizacao_crm,Construtora Horizonte,sucesso,,12,0.0
2026-01-30 18:25:52,relatorio_mensal_clientes,Logística Express,sucesso,,22,0.0
2026-01-30 18:27:20,relatorio_mensal_clientes,Logística Express,sucesso,,42,0.0
2026-01-30 20:28:22,geracao_proposta_comercial,Logística Express,sucesso,,19,0.0
2026-01-30 21:41:49,envio_email_cobranca,Farmácia Saúde Total,sucesso,,45,0.0
2026-01-31 06:36:33,importacao_nf_fiscal,Indústria Metalplas,falha,erro_formato_dados,86,2.14
2026-01-31 06:56:46,geracao_proposta_comercial,Construtora Horizonte,sucesso,,38,0.0
2026-01-31 06:57:49,monitoramento_sla,Indústria Metalplas,sucesso,,10,0.0
2026-01-31 07:02:41,exportacao_dados_erp,Construtora Horizonte,sucesso,,41,0.0
2026-01-31 07:10:16,envio_email_cobranca,Indústria Metalplas,sucesso,,44,0.0
2026-01-31 09:01:12,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,34,0.0
2026-01-31 09:27:08,geracao_proposta_comercial,Logística Express,sucesso,,13,0.0
2026-01-31 10:11:10,exportacao_dados_erp,Indústria Metalplas,sucesso,,15,0.0
2026-01-31 10:38:06,envio_email_cobranca,Logística Express,sucesso,,10,0.0
2026-01-31 11:08:40,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,17,0.0
2026-01-31 11:39:42,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,29,0.0
2026-01-31 11:41:53,monitoramento_sla,Construtora Horizonte,sucesso,,16,0.0
2026-01-31 12:33:58,exportacao_dados_erp,Logística Express,sucesso,,37,0.0
2026-01-31 13:26:51,exportacao_dados_erp,Clínica Bem Estar,falha,timeout_conexao,89,1.57
2026-01-31 14:53:47,geracao_proposta_comercial,Indústria Metalplas,sucesso,,19,0.0
2026-01-31 15:38:56,atualizacao_cadastro_clientes,Logística Express,sucesso,,8,0.0
2026-01-31 17:02:14,conciliacao_bancaria,Distribuidora Sul,falha,credencial_expirada,50,0.37
2026-01-31 18:41:24,exportacao_dados_erp,Indústria Metalplas,sucesso,,12,0.0
2026-01-31 20:10:14,importacao_nf_fiscal,Indústria Metalplas,sucesso,,21,0.0
2026-01-31 20:38:37,importacao_nf_fiscal,Distribuidora Sul,sucesso,,16,0.0
2026-01-31 21:10:14,monitoramento_sla,Indústria Metalplas,sucesso,,45,0.0
2026-01-31 21:50:30,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,16,0.0
2026-01-31 22:16:24,sincronizacao_crm,Indústria Metalplas,sucesso,,30,0.0
2026-01-31 22:27:14,conciliacao_bancaria,Varejo Online SA,sucesso,,30,0.0
2026-01-31 22:48:07,importacao_nf_fiscal,Logística Express,sucesso,,42,0.0
